@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveRange-V-R1-560-weka.filters.unsupervised.attribute.Remove-V-R105,63,102,99,109,65,115,114,113,112,108,107,103,106,69,62,60,38,3,5,119'

@attribute CUSR0000SAS numeric
@attribute M2SL numeric
@attribute CPIMEDSL numeric
@attribute CPIAUCSL numeric
@attribute PCEPI numeric
@attribute BOGMBASE numeric
@attribute CES3000000008 numeric
@attribute CES2000000008 numeric
@attribute CES0600000008 numeric
@attribute DSERRG3M086SBEA numeric
@attribute CUSR0000SA0L5 numeric
@attribute CUSR0000SA0L2 numeric
@attribute CUSR0000SAC numeric
@attribute CPIULFSL numeric
@attribute REALLN numeric
@attribute M1SL numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute DPCERA3M086SBEA numeric
@attribute RETAILx numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
0.062039,-0.343793,-0.001824,0.138468,0.21863,-0.445121,0.05286,-0.031271,-0.002072,0.085724,0.147733,0.177756,0.294814,0.150248,-0.355602,-0.265732,0.026733,0.256281,-0.074929,-0.12832,'\'(-inf-6.266667]\''
0.065614,-0.339637,0.002154,0.141994,0.220644,-0.444659,0.056962,-0.025809,0.004062,0.088961,0.15145,0.181637,0.298192,0.154964,-0.351389,-0.265957,0.031497,0.263396,-0.060869,-0.11618,'\'(-inf-6.266667]\''
0.069189,-0.336524,0.006132,0.144345,0.223239,-0.444024,0.067899,-0.024717,0.01265,0.091796,0.152689,0.182931,0.298192,0.156143,-0.346039,-0.265691,0.037687,0.266827,-0.065673,-0.122833,'\'(-inf-6.266667]\''
0.072764,-0.332889,0.011816,0.14787,0.227695,-0.444255,0.069266,-0.023624,0.01265,0.09655,0.156405,0.186812,0.30157,0.159679,-0.343336,-0.265711,0.041089,0.27372,-0.057026,-0.112549,'\'(-inf-6.266667]\''
0.076339,-0.330685,0.016362,0.150221,0.22913,-0.443793,0.070633,-0.019255,0.015104,0.098784,0.158883,0.188105,0.30157,0.162037,-0.340296,-0.266408,0.046965,0.279481,-0.052862,-0.111195,'\'(-inf-6.266667]\''
0.081702,-0.328783,0.019772,0.154922,0.234502,-0.443619,0.073367,-0.018162,0.018784,0.104512,0.163838,0.19328,0.306637,0.167932,-0.339024,-0.26737,0.053389,0.28436,-0.05978,-0.115062,'\'(-inf-6.266667]\''
0.085277,-0.32769,0.02375,0.157273,0.234441,-0.442175,0.076101,-0.0127,0.021238,0.106688,0.165077,0.19328,0.304948,0.169111,-0.337177,-0.268026,0.056063,0.288924,-0.045015,-0.099657,'\'(-inf-6.266667]\''
0.087065,-0.326074,0.02716,0.159623,0.23844,-0.438304,0.081569,-0.022532,0.022465,0.109724,0.168793,0.197161,0.310015,0.172648,-0.336134,-0.269378,0.056051,0.293646,-0.033646,-0.097112,'\'(-inf-6.266667]\''
0.092427,-0.322978,0.032275,0.169026,0.243079,-0.440673,0.096608,0.002593,0.03964,0.111872,0.177465,0.206217,0.325215,0.18208,-0.332653,-0.270197,0.062221,0.293835,-0.041749,-0.098361,'\'(-inf-6.266667]\''
0.096896,-0.320639,0.035116,0.172552,0.246376,-0.444139,0.091139,-0.007238,0.033506,0.114965,0.18242,0.211391,0.326904,0.185617,-0.330795,-0.271221,0.062555,0.30438,-0.028009,-0.082255,'\'(-inf-6.266667]\''
0.100471,-0.316416,0.037958,0.178428,0.252694,-0.441366,0.082937,-0.005054,0.029826,0.118774,0.188615,0.21786,0.338727,0.191512,-0.327391,-0.270381,0.061412,0.312565,-0.019265,-0.078205,'\'(-inf-6.266667]\''
0.104046,-0.314598,0.041368,0.18548,0.258982,-0.439691,0.108911,0.000408,0.048228,0.123958,0.194809,0.225622,0.348861,0.197407,-0.326358,-0.269931,0.064347,0.316531,-0.012571,-0.069614,'\'(-inf-6.266667]\''
0.109408,-0.312596,0.044778,0.189006,0.262615,-0.439922,0.111646,0.003685,0.050682,0.129514,0.198525,0.230797,0.35055,0.203302,-0.325058,-0.271631,0.065562,0.325849,-0.010201,-0.059879,'\'(-inf-6.266667]\''
0.112983,-0.310425,0.048187,0.192532,0.262584,-0.437958,0.117114,0.01024,0.058043,0.132406,0.201003,0.233384,0.352239,0.203302,-0.323195,-0.271897,0.066757,0.333183,-0.008087,-0.068674,'\'(-inf-6.266667]\''
0.118346,-0.307969,0.051597,0.196058,0.267041,-0.435993,0.123949,0.015702,0.06295,0.137562,0.205958,0.234678,0.352239,0.206839,-0.325485,-0.272471,0.072051,0.340454,-0.004212,-0.061603,'\'(-inf-6.266667]\''
0.122815,-0.306808,0.054439,0.198408,0.269055,-0.435358,0.126684,0.020071,0.066631,0.141313,0.208436,0.237265,0.352239,0.209197,-0.320673,-0.274683,0.075299,0.344137,0.002065,-0.061504,'\'(-inf-6.266667]\''
0.127283,-0.305226,0.057849,0.204285,0.275038,-0.434722,0.130785,0.026626,0.070311,0.146726,0.21463,0.245027,0.360684,0.215092,-0.316854,-0.275789,0.076667,0.349961,0.004403,-0.04903,'\'(-inf-6.266667]\''
0.130859,-0.301962,0.061259,0.210161,0.281448,-0.434433,0.128051,0.027718,0.070311,0.152397,0.219585,0.251495,0.369129,0.218629,-0.31213,-0.277939,0.08077,0.356729,0.009848,-0.037048,'\'(-inf-6.266667]\''
0.135327,-0.298209,0.065237,0.216038,0.285233,-0.431834,0.134886,0.029903,0.075218,0.156091,0.225779,0.257964,0.379263,0.224524,-0.308269,-0.27839,0.081189,0.364409,0.014428,-0.038924,'\'(-inf-6.266667]\''
0.138902,-0.294255,0.066373,0.220739,0.287705,-0.427212,0.144456,0.034272,0.083806,0.158869,0.230734,0.264432,0.38433,0.230419,-0.301601,-0.278841,0.081757,0.370107,0.021762,-0.036191,'\'(-inf-6.266667]\''
0.144265,-0.291563,0.069783,0.224265,0.290483,-0.428656,0.149924,0.052843,0.08994,0.161876,0.234451,0.267019,0.386019,0.235135,-0.297677,-0.278861,0.085007,0.376245,0.030538,-0.023471,'\'(-inf-6.266667]\''
0.146946,-0.289594,0.072057,0.227791,0.29494,-0.430158,0.151291,0.05612,0.093621,0.16663,0.238167,0.269607,0.391086,0.238672,-0.294753,-0.279353,0.089029,0.384146,0.034477,-0.015826,'\'(-inf-6.266667]\''
0.150521,-0.287087,0.076603,0.228966,0.297198,-0.428772,0.155393,0.052843,0.096075,0.171213,0.239406,0.269607,0.386019,0.239851,-0.287488,-0.280643,0.090243,0.392394,0.039474,-0.007454,'\'(-inf-6.266667]\''
0.154096,-0.284428,0.079445,0.230141,0.299305,-0.426923,0.155393,0.059398,0.098528,0.175595,0.240645,0.269607,0.382641,0.24103,-0.280266,-0.282404,0.095453,0.400861,0.039378,-0.024511,'\'(-inf-6.266667]\''
0.156777,-0.282375,0.082854,0.230141,0.298328,-0.426056,0.160861,0.065952,0.104662,0.177256,0.240645,0.268313,0.379263,0.24103,-0.273803,-0.282425,0.10098,0.408038,0.040531,-0.025316,'\'(-inf-6.266667]\''
0.161246,-0.279548,0.084559,0.233667,0.301075,-0.424439,0.162228,0.070321,0.107116,0.183356,0.244361,0.272194,0.380952,0.244567,-0.267163,-0.281954,0.110288,0.415373,0.049787,-0.01245,'\'(-inf-6.266667]\''
0.165715,-0.276536,0.086264,0.236018,0.302357,-0.422532,0.164962,0.070321,0.108343,0.185962,0.2456,0.272194,0.379263,0.246925,-0.263281,-0.282077,0.112344,0.423904,0.06737,0.001931,'\'(-inf-6.266667]\''
0.167502,-0.270899,0.088538,0.240719,0.304066,-0.421839,0.174532,0.079061,0.116931,0.187423,0.250556,0.276075,0.387708,0.250462,-0.259953,-0.28007,0.115434,0.420126,0.0789,0.002637,'\'(-inf-6.266667]\''
0.171971,-0.268257,0.090811,0.24542,0.309255,-0.421203,0.174532,0.085615,0.119384,0.192807,0.255511,0.282543,0.392775,0.256357,-0.253385,-0.28179,0.123598,0.434165,0.079284,0.009895,'\'(-inf-6.266667]\''
0.17644,-0.265027,0.094221,0.248946,0.312064,-0.419875,0.190937,0.092169,0.131653,0.196473,0.259227,0.285131,0.392775,0.259894,-0.25003,-0.282056,0.128177,0.443294,0.089052,0.008803,'\'(-inf-6.266667]\''
0.180909,-0.261241,0.098767,0.251297,0.312186,-0.415888,0.195038,0.097631,0.135333,0.199279,0.261705,0.286424,0.391086,0.261073,-0.247691,-0.280971,0.132156,0.451038,0.096931,0.005761,'\'(-inf-6.266667]\''
0.18359,-0.258195,0.103882,0.252472,0.311728,-0.410977,0.200507,0.107463,0.142694,0.200339,0.261705,0.285131,0.391086,0.263431,-0.246244,-0.280684,0.138904,0.458907,0.107949,0.013694,'\'(-inf-6.266667]\''
0.187165,-0.254274,0.105587,0.254823,0.312796,-0.412075,0.197773,0.109648,0.141467,0.20369,0.264183,0.286424,0.389397,0.263431,-0.244063,-0.280336,0.143406,0.464574,0.106219,0.017446,'\'(-inf-6.266667]\''
0.188953,-0.248772,0.109565,0.254823,0.311667,-0.413693,0.204608,0.112925,0.148828,0.205838,0.264183,0.283837,0.386019,0.263431,-0.236578,-0.279557,0.152549,0.470554,0.118806,0.016359,'\'(-inf-6.266667]\''
0.193421,-0.244498,0.112975,0.254823,0.312002,-0.412191,0.210076,0.118387,0.152509,0.21042,0.264183,0.282543,0.379263,0.263431,-0.228139,-0.279742,0.159763,0.475811,0.127486,0.022332,'\'(-inf-6.266667]\''
0.19789,-0.24014,0.11809,0.257173,0.314689,-0.4104,0.205975,0.121664,0.152509,0.213398,0.265421,0.283837,0.377574,0.265789,-0.22449,-0.279824,0.162218,0.482233,0.137959,0.040727,'\'(-inf-6.266667]\''
0.201465,-0.236068,0.123205,0.261875,0.317649,-0.409764,0.212811,0.124941,0.158643,0.217207,0.271615,0.289012,0.38433,0.271683,-0.224048,-0.279291,0.162591,0.494132,0.152211,0.043789,'\'(-inf-6.266667]\''
0.204146,-0.232753,0.126614,0.264225,0.315818,-0.408089,0.208709,0.130403,0.157416,0.216148,0.274093,0.290305,0.386019,0.274041,-0.223295,-0.279865,0.162525,0.500648,0.165374,0.055348,'\'(-inf-6.266667]\''
0.206828,-0.229438,0.130593,0.268926,0.32116,-0.405604,0.197773,0.140235,0.154962,0.221475,0.27781,0.294186,0.391086,0.277578,-0.220764,-0.28011,0.16463,0.509525,0.166655,0.046694,'\'(-inf-6.266667]\''
0.210403,-0.225248,0.135139,0.271277,0.324151,-0.40416,0.214178,0.145697,0.168458,0.225599,0.280287,0.296774,0.392775,0.281115,-0.217239,-0.279947,0.169207,0.514341,0.175783,0.037502,'\'(-inf-6.266667]\''
0.213978,-0.218686,0.139686,0.272452,0.3229,-0.402023,0.22238,0.139142,0.169684,0.226343,0.280287,0.294186,0.389397,0.281115,-0.215542,-0.279127,0.174743,0.520605,0.190708,0.05065,'\'(-inf-6.266667]\''
0.217553,-0.211921,0.143664,0.277154,0.327661,-0.399712,0.223747,0.154436,0.177045,0.231556,0.285243,0.298067,0.394464,0.284652,-0.2113,-0.277878,0.178747,0.527436,0.19753,0.070853,'\'(-inf-6.266667]\''
0.222022,-0.205409,0.146505,0.279504,0.327753,-0.396419,0.225114,0.157713,0.179499,0.233417,0.28772,0.299361,0.392775,0.28701,-0.20081,-0.276055,0.184549,0.536439,0.203039,0.078263,'\'(-inf-6.266667]\''
0.225597,-0.200529,0.149915,0.28303,0.329951,-0.391739,0.227849,0.163175,0.184406,0.235966,0.291437,0.303242,0.397842,0.291726,-0.19482,-0.276034,0.183087,0.546291,0.219661,0.091578,'\'(-inf-6.266667]\''
0.227384,-0.195919,0.153325,0.286556,0.333003,-0.390872,0.23195,0.164267,0.185633,0.237828,0.295153,0.308417,0.402909,0.294084,-0.191103,-0.2754,0.185511,0.551233,0.217932,0.092252,'\'(-inf-6.266667]\''
0.230065,-0.192082,0.157872,0.286556,0.331782,-0.391739,0.237418,0.164267,0.190541,0.239718,0.293914,0.305829,0.396153,0.292905,-0.189687,-0.275686,0.192636,0.563384,0.227636,0.108332,'\'(-inf-6.266667]\''
0.234534,-0.190938,0.161281,0.287731,0.33343,-0.389081,0.245621,0.173006,0.196675,0.243212,0.296392,0.307123,0.396153,0.295263,-0.186174,-0.275707,0.201714,0.568798,0.237501,0.115339,'\'(-inf-6.266667]\''
0.239003,-0.186092,0.165828,0.30066,0.343961,-0.386655,0.252456,0.177376,0.204036,0.246076,0.30878,0.322647,0.423177,0.309411,-0.183049,-0.274683,0.204657,0.578714,0.249895,0.125483,'\'(-inf-6.266667]\''
0.24079,-0.181936,0.169238,0.301835,0.345396,-0.383535,0.260659,0.192669,0.215077,0.249684,0.310019,0.322647,0.421488,0.31059,-0.177957,-0.274232,0.210894,0.584915,0.259504,0.13457,'\'(-inf-6.266667]\''
0.242578,-0.178251,0.173216,0.301835,0.346067,-0.381571,0.268862,0.200316,0.223665,0.251202,0.310019,0.322647,0.419799,0.311769,-0.174543,-0.275051,0.213969,0.593823,0.268311,0.139597,'\'(-inf-6.266667]\''
0.24794,-0.17364,0.178331,0.310062,0.351897,-0.378798,0.275697,0.203593,0.228572,0.255613,0.317452,0.331703,0.431622,0.318843,-0.170537,-0.275195,0.221875,0.603173,0.271866,0.149704,'\'(-inf-6.266667]\''
0.251515,-0.170729,0.182877,0.314763,0.355896,-0.377296,0.279798,0.202501,0.231026,0.25862,0.323646,0.336877,0.440067,0.324738,-0.161835,-0.275174,0.224646,0.608115,0.282884,0.163191,'\'(-inf-6.266667]\''
0.255984,-0.16802,0.187424,0.32299,0.363802,-0.374176,0.286634,0.21124,0.239614,0.26429,0.332318,0.347227,0.455268,0.33417,-0.151196,-0.275727,0.232281,0.613812,0.293485,0.169384,'\'(-inf-6.266667]\''
0.259559,-0.163998,0.190834,0.326516,0.367526,-0.369612,0.286634,0.219979,0.242067,0.269188,0.336034,0.352401,0.458646,0.337707,-0.13931,-0.274334,0.240144,0.625963,0.298161,0.168271,'\'(-inf-6.266667]\''
0.265816,-0.160785,0.19538,0.330042,0.36951,-0.359155,0.289368,0.219979,0.244521,0.273512,0.338512,0.353695,0.455268,0.340065,-0.131801,-0.272819,0.25603,0.633329,0.308634,0.185604,'\'(-inf-6.266667]\''
0.268497,-0.156157,0.201063,0.334743,0.374668,-0.341996,0.296203,0.227626,0.250655,0.277235,0.343467,0.360163,0.465402,0.34596,-0.110374,-0.270463,0.267179,0.642646,0.334256,0.212663,'\'(-inf-6.266667]\''
0.275647,-0.151395,0.205041,0.34062,0.380712,-0.34812,0.304406,0.233088,0.258016,0.283794,0.349661,0.364044,0.46878,0.353034,-0.098159,-0.270484,0.273897,0.648312,0.329004,0.203435,'\'(-inf-6.266667]\''
0.280116,-0.149157,0.210156,0.348847,0.387733,-0.361928,0.30714,0.24292,0.26415,0.289292,0.357094,0.374394,0.483981,0.361287,-0.092426,-0.273249,0.281504,0.652436,0.349341,0.225074,'\'(-inf-6.266667]\''
0.285478,-0.143975,0.216976,0.3606,0.397317,-0.362448,0.311242,0.251659,0.269058,0.292586,0.370721,0.388624,0.509316,0.374256,-0.077521,-0.273474,0.286006,0.664555,0.360071,0.242491,'\'(-inf-6.266667]\''
0.289053,-0.134535,0.220954,0.359425,0.395455,-0.361581,0.319444,0.263675,0.277645,0.293416,0.368243,0.386037,0.499182,0.373077,-0.06448,-0.271815,0.298295,0.673873,0.35943,0.216614,'\'(-inf-6.266667]\''
0.293522,-0.136571,0.225501,0.36295,0.397317,-0.360426,0.318077,0.262583,0.277645,0.296968,0.37196,0.388624,0.499182,0.375435,-0.051025,-0.274007,0.306015,0.682215,0.367661,0.226673,'\'(-inf-6.266667]\''
0.301566,-0.133559,0.231752,0.374703,0.404918,-0.359617,0.329014,0.263675,0.28378,0.302008,0.384348,0.402855,0.517761,0.389582,-0.039689,-0.274478,0.319476,0.680106,0.372337,0.23586,'\'(-inf-6.266667]\''
0.308716,-0.13058,0.236867,0.38058,0.410565,-0.358346,0.333115,0.273507,0.289914,0.308338,0.390542,0.409323,0.521139,0.394298,-0.03116,-0.274294,0.323031,0.683851,0.373875,0.225059,'\'(-inf-6.266667]\''
0.314078,-0.125835,0.243687,0.38058,0.410412,-0.358808,0.337216,0.281153,0.296048,0.313235,0.389303,0.406736,0.511005,0.393119,-0.023979,-0.274969,0.33304,0.685111,0.385212,0.23134,'\'(-inf-6.266667]\''
0.319441,-0.119811,0.248801,0.391158,0.420119,-0.358577,0.342685,0.2888,0.302182,0.318791,0.400453,0.420966,0.531273,0.406088,-0.017768,-0.275072,0.333615,0.689706,0.403532,0.250351,'\'(-inf-6.266667]\''
0.326591,-0.117102,0.253348,0.394684,0.423201,-0.35771,0.353621,0.294262,0.311997,0.325235,0.40293,0.42226,0.526206,0.408446,-0.018567,-0.275277,0.343526,0.690242,0.402155,0.249389,'\'(-inf-6.266667]\''
0.330166,-0.115184,0.256758,0.398209,0.426376,-0.354822,0.35909,0.306278,0.318131,0.32827,0.407886,0.426141,0.529584,0.413162,-0.013026,-0.276567,0.351908,0.697104,0.404205,0.241608,'\'(-inf-6.266667]\''
0.336422,-0.107629,0.261873,0.402911,0.429856,-0.3502,0.356356,0.305186,0.316904,0.333282,0.411602,0.431315,0.531273,0.416699,-0.009226,-0.277345,0.352431,0.703714,0.414454,0.238933,'\'(-inf-6.266667]\''
0.35251,-0.099097,0.270966,0.414664,0.440875,-0.349969,0.353621,0.315017,0.319358,0.346428,0.42399,0.445546,0.534651,0.430847,-0.006857,-0.275686,0.35445,0.704533,0.414934,0.262673,'\'(-inf-6.266667]\''
0.357872,-0.092585,0.277217,0.419365,0.444416,-0.351586,0.363191,0.315017,0.325492,0.351268,0.428946,0.449427,0.538029,0.433205,0.000077,-0.274765,0.344512,0.709003,0.416055,0.261346,'\'(-inf-6.266667]\''
0.361447,-0.08286,0.283468,0.42054,0.444629,-0.349738,0.36866,0.322664,0.332853,0.355048,0.428946,0.446839,0.532962,0.434384,0.007894,-0.273187,0.337158,0.709978,0.414197,0.246677,'\'(-inf-6.266667]\''
0.365022,-0.07204,0.289151,0.424066,0.448658,-0.348236,0.374128,0.310648,0.332853,0.358599,0.433901,0.452014,0.539718,0.437921,0.015602,-0.27159,0.33522,0.705603,0.412692,0.270663,'\'(-inf-6.266667]\''
0.371279,-0.07236,0.294266,0.434644,0.454702,-0.345809,0.38233,0.321572,0.342667,0.362924,0.443811,0.463657,0.556608,0.449711,0.022741,-0.271221,0.330399,0.708405,0.4223,0.277765,'\'(-inf-6.266667]\''
0.378429,-0.065124,0.300518,0.439345,0.458762,-0.34396,0.389166,0.329219,0.351255,0.367907,0.448767,0.466244,0.556608,0.454427,0.025175,-0.269644,0.318182,0.709821,0.42371,0.270998,'\'(-inf-6.266667]\''
0.38111,-0.060093,0.302791,0.435819,0.457999,-0.339974,0.400103,0.327034,0.357389,0.372031,0.443811,0.458482,0.539718,0.448532,0.026492,-0.267043,0.306214,0.70979,0.428514,0.263807,'\'(-inf-6.266667]\''
0.386472,-0.054422,0.311316,0.435819,0.457724,-0.336277,0.404204,0.335773,0.362297,0.376127,0.443811,0.454601,0.531273,0.448532,0.026965,-0.264728,0.303236,0.710356,0.441357,0.27719,'\'(-inf-6.266667]\''
0.387366,-0.035677,0.31643,0.444046,0.449879,-0.321949,0.409672,0.332496,0.365977,0.362008,0.452483,0.464951,0.551541,0.456785,0.03298,-0.253361,0.296562,0.706421,0.412372,0.240574,'\'(-inf-6.266667]\''
0.390048,-0.037579,0.322682,0.43817,0.457968,-0.328882,0.411039,0.337958,0.369658,0.378704,0.44505,0.453308,0.529584,0.448532,0.033709,-0.261554,0.271026,0.701542,0.470214,0.344983,'\'(-inf-6.266667]\''
0.397198,-0.030225,0.328933,0.436994,0.456412,-0.326397,0.419242,0.345604,0.379472,0.383687,0.443811,0.446839,0.511005,0.447353,0.046175,-0.260468,0.251947,0.697198,0.461983,0.300047,'\'(-inf-6.266667]\''
0.401666,-0.021307,0.33348,0.435819,0.454031,-0.319869,0.426078,0.354344,0.386833,0.386236,0.441334,0.441665,0.495804,0.444995,0.058264,-0.257969,0.242501,0.69575,0.459388,0.28055,'\'(-inf-6.266667]\''
0.407923,-0.017874,0.342573,0.439345,0.456106,-0.318136,0.431546,0.358713,0.391741,0.388442,0.44505,0.442958,0.495804,0.448532,0.057761,-0.256433,0.239793,0.695971,0.463072,0.284903,'\'(-inf-6.266667]\''
0.414179,-0.012944,0.345983,0.442871,0.459983,-0.317674,0.439748,0.36199,0.397875,0.393998,0.447528,0.444252,0.495804,0.452069,0.063451,-0.256453,0.231262,0.694712,0.472167,0.293965,'\'(-inf-6.266667]\''
0.417754,-0.010959,0.351666,0.448747,0.46624,-0.315132,0.445217,0.369637,0.401555,0.398666,0.454961,0.452014,0.507627,0.457964,0.066362,-0.2559,0.228139,0.697198,0.471719,0.289836,'\'(-inf-6.266667]\''
0.423116,-0.010942,0.359054,0.45815,0.475916,-0.312589,0.447951,0.375099,0.405236,0.403907,0.463633,0.463657,0.524517,0.468575,0.072003,-0.257211,0.224699,0.696915,0.484018,0.305869,'\'(-inf-6.266667]\''
0.427585,-0.006533,0.365874,0.4605,0.477443,-0.309585,0.457521,0.375099,0.410143,0.408747,0.46611,0.463657,0.51945,0.472112,0.076769,-0.25672,0.229405,0.700063,0.47505,0.294472,'\'(-inf-6.266667]\''
0.430266,-0.002326,0.369852,0.461676,0.480342,-0.306466,0.461622,0.380561,0.41505,0.413186,0.467349,0.464951,0.51945,0.47447,0.091484,-0.2559,0.234612,0.702266,0.482801,0.302101,'\'(-inf-6.266667]\''
0.435629,0.004859,0.380081,0.466377,0.48547,-0.303404,0.465723,0.392577,0.421185,0.419401,0.471066,0.470125,0.522828,0.479186,0.102565,-0.254712,0.242408,0.701196,0.498142,0.321619,'\'(-inf-6.266667]\''
0.441885,0.01196,0.384628,0.472253,0.490049,-0.303115,0.471192,0.392577,0.426092,0.424384,0.47726,0.4753,0.527895,0.48626,0.119288,-0.25717,0.245308,0.703462,0.501537,0.330623,'\'(-inf-6.266667]\''
0.446354,0.016015,0.389743,0.475779,0.494261,-0.302768,0.475293,0.400224,0.432226,0.430054,0.479737,0.477887,0.527895,0.488618,0.139126,-0.255327,0.256761,0.702613,0.490743,0.305435,'\'(-inf-6.266667]\''
0.451717,0.023536,0.399404,0.48048,0.498535,-0.301901,0.487597,0.401317,0.439587,0.43478,0.484693,0.483062,0.532962,0.494512,0.163917,-0.253709,0.257952,0.708499,0.500224,0.315239,'\'(-inf-6.266667]\''
0.457973,0.032118,0.40736,0.484006,0.500855,-0.298088,0.491698,0.405686,0.443268,0.439104,0.488409,0.485649,0.532962,0.498049,0.182914,-0.252562,0.260509,0.709758,0.506885,0.317684,'\'(-inf-6.266667]\''
0.463335,0.035702,0.412475,0.487532,0.503113,-0.291907,0.498534,0.424257,0.454309,0.444231,0.490887,0.488237,0.529584,0.501586,0.200984,-0.250391,0.27084,0.707964,0.522195,0.334605,'\'(-inf-6.266667]\''
0.469592,0.041221,0.415885,0.496935,0.510134,-0.291849,0.504002,0.414425,0.455536,0.449071,0.500797,0.49988,0.546474,0.513376,0.215601,-0.248936,0.269588,0.712686,0.521874,0.345114,'\'(-inf-6.266667]\''
0.47406,0.047296,0.41759,0.508688,0.520054,-0.290867,0.510837,0.42098,0.459216,0.456145,0.513185,0.516697,0.57012,0.523987,0.23409,-0.246704,0.280865,0.712434,0.514284,0.324415,'\'(-inf-6.266667]\''
0.481211,0.050695,0.419863,0.512214,0.526128,-0.288382,0.512205,0.423164,0.462897,0.465596,0.516902,0.523166,0.568431,0.527524,0.243189,-0.246479,0.284606,0.708373,0.527767,0.342606,'\'(-inf-6.266667]\''
0.482104,0.056938,0.423273,0.503986,0.522099,-0.285898,0.510837,0.428626,0.465351,0.469405,0.50823,0.510229,0.543096,0.518092,0.255865,-0.244287,0.284942,0.708971,0.538913,0.347183,'\'(-inf-6.266667]\''
0.490148,0.067,0.430093,0.500461,0.519383,-0.28353,0.51904,0.434088,0.472711,0.476851,0.503275,0.498586,0.514383,0.513376,0.269715,-0.240436,0.279319,0.71064,0.546536,0.350141,'\'(-inf-6.266667]\''
0.491936,0.073209,0.435208,0.502811,0.521947,-0.282778,0.523141,0.437365,0.477619,0.479572,0.505753,0.503761,0.51945,0.514555,0.280444,-0.237937,0.274839,0.711741,0.559283,0.371316,'\'(6.266667-10.533333]\''
0.497298,0.081118,0.442596,0.509863,0.528906,-0.281276,0.52861,0.434088,0.481299,0.485214,0.511947,0.510229,0.529584,0.521629,0.295497,-0.236606,0.270465,0.714197,0.570076,0.384568,'\'(-inf-6.266667]\''
0.500873,0.090861,0.44771,0.519265,0.536934,-0.27937,0.531344,0.43955,0.48498,0.490684,0.521857,0.523166,0.548163,0.531061,0.320014,-0.234783,0.263771,0.713315,0.591342,0.402257,'\'(-inf-6.266667]\''
0.506236,0.08625,0.456235,0.526317,0.544382,-0.279254,0.538179,0.442827,0.489887,0.496354,0.52929,0.532221,0.559986,0.539314,0.327894,-0.234619,0.267415,0.716683,0.584296,0.398751,'\'(-inf-6.266667]\''
0.511598,0.084618,0.459645,0.523967,0.544687,-0.277117,0.538179,0.43955,0.48866,0.502598,0.526812,0.525753,0.543096,0.535777,0.315088,-0.234496,0.274485,0.72279,0.588204,0.395009,'\'(-inf-6.266667]\''
