@relation '2025-08-MD-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,25-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rlast-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R127-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R126-precision6-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,127,126-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R57,93,121-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Remove-R84-86,122-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.instance.RemoveRange-V-R1-560-weka.filters.unsupervised.attribute.Remove-V-R102,63,105,115,112,65,114,113,108,109,99,106,69,118,22,62,107,103,60,38,3,5,117,111,1,119'

@attribute CPIMEDSL numeric
@attribute M2SL numeric
@attribute CUSR0000SAS numeric
@attribute CES3000000008 numeric
@attribute DSERRG3M086SBEA numeric
@attribute BOGMBASE numeric
@attribute CES2000000008 numeric
@attribute CES0600000008 numeric
@attribute CUSR0000SA0L5 numeric
@attribute PCEPI numeric
@attribute CPIAUCSL numeric
@attribute CPIULFSL numeric
@attribute REALLN numeric
@attribute INVEST numeric
@attribute CLF16OV numeric
@attribute M1SL numeric
@attribute CUSR0000SA0L2 numeric
@attribute CUSR0000SAC numeric
@attribute BUSINVx numeric
@attribute SRVPRD numeric
@attribute DPCERA3M086SBEA numeric
@attribute RETAILx numeric
@attribute DTCTHFNM numeric
@attribute DNDGRG3M086SBEA numeric
@attribute RPI numeric
@attribute UNRATE {'\'(-inf-6.266667]\'','\'(6.266667-10.533333]\'','\'(10.533333-inf)\''}

@data
-0.461588,-0.442365,-0.319594,-0.253369,-0.280543,-0.538079,-0.271598,-0.273201,-0.243734,-0.175283,-0.262309,-0.260041,-0.584992,-0.5406,-0.046204,-0.340902,-0.246568,-0.130814,-0.318528,-0.138866,-0.371313,-0.443176,-0.586097,-0.170219,-0.364053,'\'(-inf-6.266667]\''
-0.457041,-0.440884,-0.316019,-0.252002,-0.275274,-0.536519,-0.263951,-0.269521,-0.236301,-0.167163,-0.256433,-0.254146,-0.581001,-0.540663,-0.040209,-0.340267,-0.238806,-0.118991,-0.313796,-0.132287,-0.36779,-0.441136,-0.584145,-0.154939,-0.357285,'\'(-inf-6.266667]\''
-0.453063,-0.440076,-0.310657,-0.249268,-0.269975,-0.537097,-0.263951,-0.268294,-0.231346,-0.162188,-0.250556,-0.250609,-0.576791,-0.540973,-0.025846,-0.339878,-0.233631,-0.113924,-0.303703,-0.127124,-0.361096,-0.436988,-0.581524,-0.153542,-0.353276,'\'(-inf-6.266667]\''
-0.449085,-0.439252,-0.306188,-0.242432,-0.263932,-0.536865,-0.258489,-0.263387,-0.223913,-0.153977,-0.24468,-0.243535,-0.572855,-0.541458,-0.030998,-0.339796,-0.225869,-0.10379,-0.296571,-0.116957,-0.365196,-0.439359,-0.581262,-0.143821,-0.350301,'\'(-inf-6.266667]\''
-0.44397,-0.437838,-0.300825,-0.236964,-0.258634,-0.53675,-0.256304,-0.257253,-0.220196,-0.148452,-0.239979,-0.238819,-0.568726,-0.540862,-0.023317,-0.339878,-0.220694,-0.100412,-0.296107,-0.110095,-0.353186,-0.424113,-0.580603,-0.140359,-0.341809,'\'(-inf-6.266667]\''
-0.44056,-0.435331,-0.29725,-0.232863,-0.254481,-0.534555,-0.255212,-0.254799,-0.215241,-0.144515,-0.235277,-0.234103,-0.565635,-0.539513,-0.00986,-0.33955,-0.216813,-0.095345,-0.291115,-0.100714,-0.349438,-0.417952,-0.581117,-0.138484,-0.341371,'\'(-inf-6.266667]\''
-0.436582,-0.433985,-0.292781,-0.231495,-0.249871,-0.531897,-0.250842,-0.252345,-0.211524,-0.139203,-0.230576,-0.229387,-0.562158,-0.537868,-0.010328,-0.339181,-0.211638,-0.091967,-0.279182,-0.092624,-0.341367,-0.412615,-0.578811,-0.132195,-0.333624,'\'(-inf-6.266667]\''
-0.430331,-0.433396,-0.288313,-0.227394,-0.243541,-0.532821,-0.241011,-0.248665,-0.20533,-0.130443,-0.2247,-0.223492,-0.554587,-0.538706,0.013651,-0.339386,-0.203876,-0.081833,-0.269622,-0.085699,-0.338709,-0.407121,-0.553854,-0.120536,-0.319764,'\'(-inf-6.266667]\''
-0.424079,-0.433312,-0.283844,-0.223293,-0.238902,-0.536808,-0.238826,-0.244984,-0.200375,-0.124735,-0.219999,-0.219955,-0.550847,-0.539221,0.005689,-0.339775,-0.198702,-0.075077,-0.261412,-0.076791,-0.341848,-0.417242,-0.554661,-0.112658,-0.315226,'\'(-inf-6.266667]\''
-0.418965,-0.43205,-0.278481,-0.219192,-0.233317,-0.534786,-0.232271,-0.240077,-0.192942,-0.118325,-0.212947,-0.212881,-0.547532,-0.537165,0.008562,-0.339939,-0.19094,-0.064943,-0.25522,-0.070338,-0.342809,-0.412968,-0.553853,-0.100428,-0.3071,'\'(-inf-6.266667]\''
-0.414418,-0.43099,-0.274013,-0.220559,-0.228592,-0.533168,-0.224625,-0.23885,-0.181793,-0.106817,-0.202369,-0.20227,-0.542269,-0.535903,0.019115,-0.340718,-0.176709,-0.041297,-0.246383,-0.065962,-0.333969,-0.398936,-0.550957,-0.069107,-0.313273,'\'(-inf-6.266667]\''
-0.409303,-0.430047,-0.26865,-0.217824,-0.22421,-0.533746,-0.225717,-0.236396,-0.17436,-0.100468,-0.195317,-0.195196,-0.538859,-0.534359,0.016274,-0.341578,-0.168947,-0.031163,-0.236945,-0.061775,-0.335731,-0.393836,-0.545969,-0.05694,-0.320015,'\'(-inf-6.266667]\''
-0.403052,-0.427305,-0.264181,-0.213723,-0.219799,-0.531955,-0.223532,-0.233943,-0.170643,-0.096653,-0.190616,-0.191659,-0.534532,-0.533711,0.032541,-0.341885,-0.165066,-0.029474,-0.228312,-0.057022,-0.332784,-0.393605,-0.541797,-0.0564,-0.315662,'\'(-inf-6.266667]\''
-0.397369,-0.423182,-0.257925,-0.209622,-0.215303,-0.530799,-0.214793,-0.226582,-0.165688,-0.092471,-0.185915,-0.186943,-0.5297,-0.533804,0.031667,-0.341004,-0.162479,-0.027785,-0.222134,-0.054913,-0.328332,-0.389757,-0.539266,-0.055066,-0.310509,'\'(-inf-6.266667]\''
-0.391686,-0.41948,-0.253456,-0.205521,-0.211437,-0.531839,-0.215886,-0.224128,-0.165688,-0.092257,-0.185915,-0.185764,-0.524026,-0.533908,0.037881,-0.340677,-0.162479,-0.032852,-0.219638,-0.053969,-0.313888,-0.377654,-0.537878,-0.066756,-0.307096,'\'(-inf-6.266667]\''
-0.384866,-0.416434,-0.250775,-0.202786,-0.207055,-0.531781,-0.212608,-0.221674,-0.16321,-0.08835,-0.182389,-0.183406,-0.5191,-0.534354,0.030949,-0.340349,-0.158598,-0.029474,-0.220975,-0.04462,-0.316738,-0.378422,-0.535255,-0.065612,-0.302755,'\'(-inf-6.266667]\''
-0.379183,-0.4128,-0.245412,-0.200052,-0.202129,-0.531666,-0.206054,-0.217994,-0.155778,-0.081483,-0.175337,-0.175153,-0.515611,-0.529091,0.039286,-0.339202,-0.15213,-0.01934,-0.216761,-0.041157,-0.317763,-0.387096,-0.532561,-0.054748,-0.295204,'\'(-inf-6.266667]\''
-0.371795,-0.409569,-0.24005,-0.198685,-0.197976,-0.529586,-0.198407,-0.213087,-0.150822,-0.077636,-0.169461,-0.171616,-0.511362,-0.526528,0.052587,-0.338936,-0.146955,-0.014273,-0.211374,-0.032847,-0.317026,-0.380309,-0.532577,-0.054748,-0.293604,'\'(-inf-6.266667]\''
-0.367248,-0.406338,-0.234687,-0.19185,-0.192019,-0.525831,-0.188576,-0.208179,-0.145867,-0.072508,-0.164759,-0.165722,-0.507295,-0.524052,0.048215,-0.337911,-0.14178,-0.009206,-0.213392,-0.028314,-0.304472,-0.378285,-0.530015,-0.050619,-0.292293,'\'(-inf-6.266667]\''
-0.360997,-0.403932,-0.230219,-0.187748,-0.18675,-0.526524,-0.180929,-0.200818,-0.131001,-0.059078,-0.150656,-0.153932,-0.503973,-0.518244,0.08993,-0.337399,-0.123669,0.021196,-0.211033,-0.017989,-0.296849,-0.353692,-0.531549,-0.013865,-0.288228,'\'(-inf-6.266667]\''
-0.354745,-0.401846,-0.224856,-0.171343,-0.182196,-0.529644,-0.177652,-0.191004,-0.124807,-0.051203,-0.144779,-0.149216,-0.498893,-0.512074,0.086089,-0.336846,-0.115907,0.029641,-0.210119,-0.013204,-0.3046,-0.359958,-0.532973,-0.000333,-0.283301,'\'(-inf-6.266667]\''
-0.347926,-0.400011,-0.217706,-0.163141,-0.174377,-0.526928,-0.175467,-0.18487,-0.118613,-0.044426,-0.137728,-0.140963,-0.494977,-0.510405,0.088931,-0.33615,-0.110732,0.033019,-0.207678,-0.005272,-0.299443,-0.356883,-0.533622,0.003352,-0.28176,'\'(-inf-6.266667]\''
-0.340538,-0.398076,-0.212343,-0.165875,-0.16948,-0.52404,-0.176559,-0.187323,-0.114896,-0.040641,-0.134202,-0.136247,-0.490994,-0.507651,0.084185,-0.335208,-0.106851,0.034708,-0.203368,-0.00247,-0.296529,-0.362776,-0.532774,0.003448,-0.271604,'\'(-inf-6.266667]\''
-0.333718,-0.398245,-0.207875,-0.157672,-0.164583,-0.524098,-0.173282,-0.182416,-0.112419,-0.036582,-0.131851,-0.133889,-0.485853,-0.504946,0.091803,-0.335597,-0.104264,0.034708,-0.195772,0.004864,-0.297618,-0.36439,-0.530742,0.003892,-0.273331,'\'(-inf-6.266667]\''
-0.326898,-0.39604,-0.199831,-0.152204,-0.157423,-0.521556,-0.171097,-0.177509,-0.103747,-0.028584,-0.122449,-0.125636,-0.481448,-0.499694,0.081812,-0.334655,-0.096502,0.044842,-0.197463,0.006753,-0.292749,-0.357319,-0.523764,0.016472,-0.270673,'\'(-inf-6.266667]\''
-0.318942,-0.394223,-0.192681,-0.148103,-0.15433,-0.520285,-0.170005,-0.173828,-0.096314,-0.024097,-0.115397,-0.118562,-0.476573,-0.497771,0.086776,-0.334389,-0.090034,0.051598,-0.190317,0.008893,-0.289611,-0.354564,-0.512523,0.023873,-0.26522,'\'(-inf-6.266667]\''
-0.310985,-0.391278,-0.183743,-0.14947,-0.146425,-0.519591,-0.173282,-0.175055,-0.083926,-0.011979,-0.102469,-0.104414,-0.473763,-0.496515,0.094832,-0.333242,-0.075803,0.071866,-0.18403,0.005368,-0.28913,-0.350574,-0.510047,0.049032,-0.275284,'\'(-inf-6.266667]\''
-0.304734,-0.389158,-0.179275,-0.141267,-0.141242,-0.517916,-0.164543,-0.167694,-0.072777,-0.000716,-0.091891,-0.091445,-0.471485,-0.494706,0.091772,-0.33232,-0.061573,0.093823,-0.179352,0.005179,-0.289867,-0.347888,-0.506133,0.078861,-0.275825,'\'(-inf-6.266667]\''
-0.296778,-0.388367,-0.174806,-0.133065,-0.135686,-0.517454,-0.163451,-0.164013,-0.061627,0.009845,-0.081313,-0.080834,-0.468087,-0.493991,0.094988,-0.332381,-0.047342,0.11578,-0.176583,0.003668,-0.298482,-0.344907,-0.503766,0.102527,-0.288792,'\'(-inf-6.266667]\''
-0.288821,-0.387812,-0.169443,-0.137166,-0.132535,-0.514623,-0.160173,-0.164013,-0.057911,0.012196,-0.077787,-0.076118,-0.465134,-0.492679,0.09733,-0.331931,-0.042168,0.119158,-0.173719,0.00477,-0.299892,-0.347183,-0.50305,0.102781,-0.288579,'\'(-inf-6.266667]\''
-0.28257,-0.386264,-0.164974,-0.131697,-0.130817,-0.513698,-0.159081,-0.159106,-0.052955,0.013936,-0.071911,-0.070223,-0.460958,-0.49171,0.099578,-0.331398,-0.036993,0.124225,-0.17912,0.005651,-0.305496,-0.353949,-0.501462,0.107514,-0.280306,'\'(6.266667-10.533333]\''
-0.27575,-0.383588,-0.156037,-0.126229,-0.123342,-0.516991,-0.141603,-0.152972,-0.046761,0.021017,-0.066034,-0.064328,-0.458222,-0.488983,0.093739,-0.330886,-0.031818,0.124225,-0.172274,0.006627,-0.319236,-0.372029,-0.503678,0.104624,-0.290682,'\'(6.266667-10.533333]\''
-0.269499,-0.380762,-0.149781,-0.126229,-0.120106,-0.518551,-0.147065,-0.154199,-0.046761,0.021963,-0.064859,-0.063149,-0.455227,-0.486075,0.095769,-0.32978,-0.031818,0.117469,-0.17511,0.001496,-0.309884,-0.35908,-0.50471,0.092425,-0.289379,'\'(6.266667-10.533333]\''
-0.263247,-0.377834,-0.147099,-0.122128,-0.117099,-0.516125,-0.151434,-0.152972,-0.046761,0.02236,-0.064859,-0.063149,-0.452084,-0.478579,0.102575,-0.328531,-0.033112,0.110713,-0.186512,0.000142,-0.291981,-0.354522,-0.50453,0.084166,-0.286955,'\'(6.266667-10.533333]\''
-0.256996,-0.376067,-0.145312,-0.115292,-0.115352,-0.514392,-0.14051,-0.145611,-0.043045,0.025748,-0.061333,-0.060792,-0.450264,-0.476164,0.112255,-0.327629,-0.029231,0.119158,-0.189512,-0.003887,-0.297073,-0.346305,-0.502407,0.090932,-0.280807,'\'(6.266667-10.533333]\''
-0.251881,-0.374283,-0.140843,-0.109824,-0.108163,-0.514276,-0.147065,-0.144384,-0.03809,0.033501,-0.055456,-0.054897,-0.449253,-0.472779,0.100639,-0.326462,-0.021469,0.125914,-0.19509,-0.0048,-0.293166,-0.346016,-0.499197,0.099064,-0.280574,'\'(6.266667-10.533333]\''
-0.245061,-0.372786,-0.136374,-0.104356,-0.103953,-0.512081,-0.148157,-0.140704,-0.034373,0.036676,-0.050755,-0.05136,-0.447326,-0.466494,0.105479,-0.324844,-0.017588,0.130981,-0.198527,-0.000928,-0.29291,-0.34425,-0.498903,0.101669,-0.272255,'\'(6.266667-10.533333]\''
-0.239378,-0.372079,-0.131012,-0.098887,-0.099743,-0.510983,-0.147065,-0.137023,-0.031895,0.039637,-0.048405,-0.046644,-0.448132,-0.460516,0.099953,-0.32384,-0.015001,0.129292,-0.199904,-0.000141,-0.285415,-0.341558,-0.496315,0.093728,-0.27599,'\'(6.266667-10.533333]\''
-0.231422,-0.372264,-0.127437,-0.09752,-0.095619,-0.510925,-0.147065,-0.137023,-0.028179,0.044032,-0.043703,-0.040749,-0.448572,-0.456109,0.099828,-0.322775,-0.009826,0.13267,-0.200463,0.000583,-0.287753,-0.346121,-0.493534,0.100272,-0.272977,'\'(6.266667-10.533333]\''
-0.22517,-0.372281,-0.12118,-0.093419,-0.089118,-0.509943,-0.14488,-0.133343,-0.023224,0.050534,-0.039002,-0.034854,-0.448206,-0.448611,0.115439,-0.322181,-0.004651,0.136048,-0.196222,0.002566,-0.287016,-0.345343,-0.499181,0.10348,-0.268121,'\'(6.266667-10.533333]\''
-0.219487,-0.371406,-0.117605,-0.08795,-0.084736,-0.509192,-0.14488,-0.130889,-0.020746,0.054075,-0.036652,-0.031317,-0.447341,-0.438785,0.11519,-0.320481,-0.003358,0.136048,-0.19434,0.004896,-0.29323,-0.350632,-0.500118,0.101796,-0.266089,'\'(6.266667-10.533333]\''
-0.213804,-0.370497,-0.113137,-0.086583,-0.082732,-0.50613,-0.143788,-0.129662,-0.013313,0.058256,-0.0296,-0.024243,-0.446567,-0.42993,0.117032,-0.318515,0.004404,0.146182,-0.193399,0.006218,-0.28596,-0.346374,-0.504713,0.11158,-0.263589,'\'(6.266667-10.533333]\''
-0.206984,-0.36937,-0.10688,-0.085216,-0.076775,-0.502086,-0.136141,-0.125982,-0.008358,0.063018,-0.024899,-0.018348,-0.445987,-0.422197,0.115876,-0.316589,0.008285,0.151249,-0.187275,0.008484,-0.283301,-0.347057,-0.497726,0.116218,-0.250233,'\'(6.266667-10.533333]\''
-0.200165,-0.367855,-0.103305,-0.089317,-0.072221,-0.503415,-0.135048,-0.127208,-0.008358,0.065613,-0.023723,-0.017169,-0.44439,-0.416006,0.134517,-0.313845,0.008285,0.146182,-0.193944,0.011506,-0.260722,-0.331511,-0.497949,0.109928,-0.242577,'\'(6.266667-10.533333]\''
-0.192777,-0.364692,-0.100624,-0.081115,-0.067524,-0.504512,-0.142695,-0.124755,-0.00588,0.070466,-0.020197,-0.013632,-0.442987,-0.41069,0.132831,-0.310813,0.012166,0.14956,-0.191845,0.012136,-0.25896,-0.331448,-0.495562,0.112629,-0.234842,'\'(6.266667-10.533333]\''
-0.185957,-0.364036,-0.096155,-0.078381,-0.063085,-0.50197,-0.132864,-0.121074,-0.000925,0.075106,-0.014321,-0.008916,-0.442252,-0.407173,0.145226,-0.308458,0.017341,0.156316,-0.1864,0.014308,-0.256078,-0.334281,-0.492237,0.118092,-0.232436,'\'(6.266667-10.533333]\''
-0.179705,-0.364742,-0.091687,-0.072912,-0.057443,-0.503415,-0.131771,-0.116167,0.002791,0.080295,-0.010795,-0.0042,-0.438633,-0.402956,0.152626,-0.307004,0.022516,0.158005,-0.182937,0.018872,-0.254765,-0.327623,-0.492167,0.11895,-0.226535,'\'(6.266667-10.533333]\''
-0.175159,-0.364928,-0.088112,-0.068811,-0.055668,-0.502606,-0.131771,-0.11494,0.006508,0.082859,-0.007269,0.000516,-0.438308,-0.396686,0.161306,-0.305611,0.026397,0.163072,-0.183689,0.022838,-0.246598,-0.324749,-0.491981,0.121873,-0.217964,'\'(6.266667-10.533333]\''
-0.170044,-0.365802,-0.084536,-0.066077,-0.053491,-0.501104,-0.119755,-0.110033,0.011463,0.086277,-0.002568,0.006411,-0.439665,-0.390787,0.171922,-0.304853,0.031571,0.171517,-0.176078,0.025892,-0.242306,-0.320913,-0.486845,0.13172,-0.21121,'\'(6.266667-10.533333]\''
-0.164361,-0.365718,-0.080068,-0.063343,-0.047334,-0.499197,-0.130679,-0.11126,0.01518,0.092657,0.002133,0.011127,-0.440128,-0.383655,0.17517,-0.30301,0.036746,0.174895,-0.171138,0.029291,-0.237021,-0.312291,-0.486506,0.136485,-0.212685,'\'(6.266667-10.533333]\''
-0.159246,-0.364894,-0.076493,-0.059241,-0.045472,-0.497868,-0.124125,-0.106352,0.020135,0.095252,0.005659,0.014664,-0.439218,-0.376243,0.176731,-0.30088,0.041921,0.179962,-0.167992,0.03417,-0.23305,-0.314606,-0.479556,0.140615,-0.206364,'\'(6.266667-10.533333]\''
-0.154131,-0.362959,-0.073811,-0.060608,-0.041606,-0.495442,-0.133956,-0.108806,0.022613,0.098426,0.009185,0.017022,-0.437671,-0.372974,0.173234,-0.297951,0.045802,0.185029,-0.166918,0.036091,-0.222641,-0.304421,-0.476765,0.141822,-0.212831,'\'(6.266667-10.533333]\''
-0.14788,-0.360687,-0.066661,-0.057874,-0.034074,-0.493767,-0.123032,-0.103899,0.028807,0.105294,0.016237,0.025275,-0.436027,-0.368825,0.158403,-0.294735,0.05227,0.190096,-0.166377,0.041631,-0.217228,-0.295527,-0.478239,0.143474,-0.22107,'\'(6.266667-10.533333]\''
-0.142197,-0.360233,-0.061299,-0.05514,-0.030121,-0.490242,-0.119755,-0.101445,0.033762,0.10914,0.020938,0.03117,-0.435286,-0.36326,0.17136,-0.292277,0.057445,0.191785,-0.163061,0.045817,-0.214474,-0.295208,-0.472755,0.144617,-0.217498,'\'(6.266667-10.533333]\''
-0.13765,-0.360536,-0.057724,-0.052406,-0.026226,-0.486776,-0.11757,-0.098991,0.03624,0.112559,0.023289,0.034707,-0.434843,-0.357776,0.174889,-0.290393,0.061326,0.195163,-0.15526,0.051609,-0.203809,-0.287019,-0.468977,0.149636,-0.157043,'\'(6.266667-10.533333]\''
-0.131399,-0.361478,-0.052361,-0.046938,-0.020728,-0.487527,-0.11757,-0.096538,0.041195,0.11732,0.029165,0.039423,-0.435831,-0.358489,0.17008,-0.289266,0.065207,0.198541,-0.154368,0.058944,-0.206147,-0.277566,-0.473534,0.149001,-0.204291,'\'(6.266667-10.533333]\''
-0.125716,-0.362252,-0.04968,-0.044203,-0.018465,-0.488163,-0.116478,-0.092857,0.044911,0.120281,0.032691,0.04296,-0.435342,-0.352229,0.171891,-0.288631,0.070381,0.205297,-0.15166,0.065271,-0.203136,-0.281015,-0.473947,0.155354,-0.196566,'\'(6.266667-10.533333]\''
-0.121738,-0.362723,-0.046105,-0.042836,-0.012651,-0.486314,-0.107739,-0.089177,0.047389,0.12431,0.035042,0.046497,-0.433663,-0.343277,0.176262,-0.287627,0.072969,0.205297,-0.142363,0.065334,-0.207556,-0.287067,-0.475104,0.15275,-0.200918,'\'(6.266667-10.533333]\''
-0.116055,-0.36279,-0.039849,-0.036001,-0.007697,-0.48279,-0.107739,-0.084269,0.053583,0.12956,0.040918,0.052391,-0.432084,-0.336827,0.175825,-0.285743,0.078144,0.210364,-0.140055,0.074998,-0.196602,-0.263969,-0.471666,0.15275,-0.188314,'\'(6.266667-10.533333]\''
-0.108098,-0.358483,-0.034486,-0.033267,0.000179,-0.481634,-0.104461,-0.080589,0.0573,0.135665,0.045619,0.055928,-0.429025,-0.334735,0.197057,-0.281995,0.083318,0.213742,-0.138913,0.081671,-0.190901,-0.259485,-0.475116,0.151924,-0.188696,'\'(6.266667-10.533333]\''
-0.103552,-0.357557,-0.030017,-0.029165,0.002728,-0.478746,-0.104461,-0.079362,0.058538,0.136337,0.046795,0.058286,-0.426658,-0.328217,0.201647,-0.28011,0.084612,0.208675,-0.136418,0.087809,-0.184944,-0.259182,-0.473742,0.144077,-0.190779,'\'(6.266667-10.533333]\''
-0.098437,-0.357625,-0.027336,-0.027798,0.006566,-0.476839,-0.101184,-0.076908,0.059777,0.139511,0.049145,0.060644,-0.425474,-0.321882,0.20121,-0.278165,0.085906,0.208675,-0.136538,0.097064,-0.176841,-0.244529,-0.463396,0.142584,-0.185346,'\'(6.266667-10.533333]\''
-0.095027,-0.357002,-0.022867,-0.023697,0.00983,-0.475799,-0.100092,-0.074455,0.064732,0.142899,0.052671,0.064181,-0.423856,-0.320367,0.208141,-0.276198,0.09108,0.213742,-0.133939,0.101093,-0.175176,-0.247607,-0.459015,0.144554,-0.181696,'\'(6.266667-10.533333]\''
-0.090481,-0.355908,-0.019292,-0.018229,0.014212,-0.473604,-0.103369,-0.070774,0.065971,0.144975,0.055022,0.06536,-0.421932,-0.31834,0.197182,-0.27415,0.092374,0.208675,-0.128934,0.107326,-0.165664,-0.240422,-0.455597,0.134579,-0.185504,'\'(6.266667-10.533333]\''
-0.085366,-0.355151,-0.015717,-0.014127,0.016847,-0.471582,-0.097907,-0.067094,0.073404,0.151233,0.062074,0.073613,-0.419568,-0.320289,0.206705,-0.272327,0.10143,0.223876,-0.127349,0.11466,-0.163069,-0.235301,-0.446295,0.149128,-0.192584,'\'(6.266667-10.533333]\''
-0.081956,-0.352896,-0.011249,-0.008659,0.020112,-0.469386,-0.09463,-0.062186,0.077121,0.155018,0.066775,0.07715,-0.417131,-0.31847,0.211014,-0.270074,0.105311,0.227254,-0.122514,0.121365,-0.158393,-0.223961,-0.439865,0.152337,-0.188269,'\'(6.266667-10.533333]\''
-0.077978,-0.352156,-0.005886,-0.001823,0.021945,-0.465573,-0.092445,-0.056052,0.080837,0.155475,0.070301,0.080687,-0.411721,-0.313649,0.218195,-0.268948,0.109192,0.227254,-0.117524,0.129833,-0.1525,-0.217068,-0.427173,0.150748,-0.129629,'\'(6.266667-10.533333]\''
-0.074568,-0.352089,-0.003205,0.000911,0.024035,-0.466035,-0.089168,-0.053599,0.080837,0.156147,0.070301,0.081866,-0.411263,-0.309765,0.238647,-0.268538,0.109192,0.225565,-0.116826,0.136916,-0.14792,-0.224708,-0.42731,0.144871,-0.16419,'\'(6.266667-10.533333]\''
-0.070021,-0.351954,0.002158,0.01048,0.029391,-0.465978,-0.078244,-0.045011,0.085792,0.160787,0.075002,0.086582,-0.411199,-0.312615,0.240926,-0.267575,0.111779,0.227254,-0.110327,0.143054,-0.134405,-0.206491,-0.426455,0.14449,-0.162539,'\'(6.266667-10.533333]\''
-0.066043,-0.351214,0.00752,0.007746,0.035405,-0.464302,-0.084798,-0.047465,0.089509,0.166311,0.079703,0.091298,-0.409862,-0.30251,0.232527,-0.266797,0.11566,0.228943,-0.109311,0.154512,-0.13418,-0.187574,-0.414203,0.144331,-0.157974,'\'(6.266667-10.533333]\''
-0.059792,-0.351012,0.009308,0.009113,0.037439,-0.460778,-0.079336,-0.045011,0.090748,0.168692,0.080878,0.093656,-0.407826,-0.297885,0.239427,-0.266592,0.118247,0.230632,-0.104299,0.162476,-0.127006,-0.189131,-0.407098,0.147349,-0.142031,'\'(6.266667-10.533333]\''
-0.055814,-0.349413,0.011095,0.011848,0.040274,-0.460662,-0.073874,-0.040104,0.094464,0.171623,0.084404,0.096014,-0.405456,-0.300789,0.24436,-0.266142,0.120835,0.235699,-0.089119,0.171007,-0.130081,-0.193349,-0.397698,0.14646,-0.138513,'\'(-inf-6.266667]\''
-0.051267,-0.351315,0.01467,0.014582,0.043596,-0.458063,-0.072782,-0.038877,0.099419,0.176537,0.089105,0.101909,-0.402666,-0.298114,0.237554,-0.265752,0.127303,0.245833,-0.081644,0.179065,-0.119896,-0.181936,-0.385101,0.153957,-0.140859,'\'(-inf-6.266667]\''
-0.046721,-0.349851,0.017352,0.018683,0.047205,-0.456098,-0.065135,-0.033969,0.105614,0.182916,0.094982,0.106625,-0.398817,-0.296705,0.240395,-0.264626,0.135065,0.255967,-0.072483,0.189327,-0.121017,-0.180566,-0.386995,0.16517,-0.137864,'\'(-inf-6.266667]\''
-0.041606,-0.350271,0.023608,0.022784,0.050154,-0.455925,-0.064043,-0.031516,0.113046,0.187587,0.102034,0.113699,-0.395383,-0.301007,0.259847,-0.264646,0.141533,0.266101,-0.062564,0.196441,-0.109743,-0.16641,-0.376423,0.174764,-0.135348,'\'(-inf-6.266667]\''
